System timestamp: 2022-01-31 21:37:39.060305, Packet Type: 00, Millisec: 0, Sec: 0, Error Val: 251, Error Calc: 251, Error: False, Millideg: 9431, Degrees: 9
System timestamp: 2022-01-31 21:37:39.602303, Packet Type: 00, Millisec: 5100, Sec: 5, Error Val: 234, Error Calc: 234, Error: False, Millideg: 1510, Degrees: 1
System timestamp: 2022-01-31 21:37:39.603303, Packet Type: 00, Millisec: 5105, Sec: 5, Error Val: 72, Error Calc: 72, Error: False, Millideg: 1088, Degrees: 1
System timestamp: 2022-01-31 21:37:39.603303, Packet Type: 00, Millisec: 5110, Sec: 5, Error Val: 62, Error Calc: 62, Error: False, Millideg: 1328, Degrees: 1
System timestamp: 2022-01-31 21:37:39.604303, Packet Type: 00, Millisec: 5115, Sec: 5, Error Val: 35, Error Calc: 35, Error: False, Millideg: 1806, Degrees: 1
System timestamp: 2022-01-31 21:37:39.604303, Packet Type: 00, Millisec: 5120, Sec: 5, Error Val: 95, Error Calc: 95, Error: False, Millideg: 585, Degrees: 0
System timestamp: 2022-01-31 21:37:39.605302, Packet Type: 00, Millisec: 5125, Sec: 5, Error Val: 43, Error Calc: 43, Error: False, Millideg: 1803, Degrees: 1
System timestamp: 2022-01-31 21:37:39.605302, Packet Type: 00, Millisec: 5130, Sec: 5, Error Val: 28, Error Calc: 28, Error: False, Millideg: 1784, Degrees: 1
System timestamp: 2022-01-31 21:37:39.606303, Packet Type: 00, Millisec: 5135, Sec: 5, Error Val: 125, Error Calc: 125, Error: False, Millideg: 1875, Degrees: 1
System timestamp: 2022-01-31 21:37:39.606303, Packet Type: 00, Millisec: 5140, Sec: 5, Error Val: 31, Error Calc: 31, Error: False, Millideg: 247, Degrees: 0
System timestamp: 2022-01-31 21:37:39.607303, Packet Type: 00, Millisec: 5145, Sec: 5, Error Val: 173, Error Calc: 173, Error: False, Millideg: 128, Degrees: 0
System timestamp: 2022-01-31 21:37:39.607303, Packet Type: 00, Millisec: 5150, Sec: 5, Error Val: 221, Error Calc: 221, Error: False, Millideg: 426, Degrees: 0
System timestamp: 2022-01-31 21:37:39.608303, Packet Type: 00, Millisec: 5155, Sec: 5, Error Val: 102, Error Calc: 102, Error: False, Millideg: 1832, Degrees: 1
System timestamp: 2022-01-31 21:37:39.608303, Packet Type: 00, Millisec: 5160, Sec: 5, Error Val: 70, Error Calc: 70, Error: False, Millideg: 1795, Degrees: 1
System timestamp: 2022-01-31 21:37:39.609305, Packet Type: 00, Millisec: 5165, Sec: 5, Error Val: 142, Error Calc: 142, Error: False, Millideg: 1862, Degrees: 1
System timestamp: 2022-01-31 21:37:39.609305, Packet Type: 00, Millisec: 5170, Sec: 5, Error Val: 212, Error Calc: 212, Error: False, Millideg: 652, Degrees: 0
System timestamp: 2022-01-31 21:37:39.610303, Packet Type: 00, Millisec: 5175, Sec: 5, Error Val: 198, Error Calc: 198, Error: False, Millideg: 888, Degrees: 0
System timestamp: 2022-01-31 21:37:39.610303, Packet Type: 00, Millisec: 5180, Sec: 5, Error Val: 192, Error Calc: 192, Error: False, Millideg: 877, Degrees: 0
System timestamp: 2022-01-31 21:37:39.611303, Packet Type: 00, Millisec: 5185, Sec: 5, Error Val: 9, Error Calc: 9, Error: False, Millideg: 1455, Degrees: 1
System timestamp: 2022-01-31 21:37:39.611303, Packet Type: 00, Millisec: 5190, Sec: 5, Error Val: 127, Error Calc: 127, Error: False, Millideg: 1057, Degrees: 1
System timestamp: 2022-01-31 21:37:39.612303, Packet Type: 00, Millisec: 5195, Sec: 5, Error Val: 64, Error Calc: 64, Error: False, Millideg: 1500, Degrees: 1
System timestamp: 2022-01-31 21:37:39.612303, Packet Type: 00, Millisec: 5200, Sec: 5, Error Val: 196, Error Calc: 196, Error: False, Millideg: 861, Degrees: 0
System timestamp: 2022-01-31 21:37:39.613303, Packet Type: 00, Millisec: 5205, Sec: 5, Error Val: 127, Error Calc: 127, Error: False, Millideg: 1042, Degrees: 1
System timestamp: 2022-01-31 21:37:39.613303, Packet Type: 00, Millisec: 5210, Sec: 5, Error Val: 234, Error Calc: 234, Error: False, Millideg: 379, Degrees: 0
System timestamp: 2022-01-31 21:37:39.613303, Packet Type: 00, Millisec: 5215, Sec: 5, Error Val: 241, Error Calc: 241, Error: False, Millideg: 381, Degrees: 0
System timestamp: 2022-01-31 21:37:39.614303, Packet Type: 00, Millisec: 5220, Sec: 5, Error Val: 19, Error Calc: 19, Error: False, Millideg: 1430, Degrees: 1
System timestamp: 2022-01-31 21:37:39.614303, Packet Type: 00, Millisec: 5225, Sec: 5, Error Val: 254, Error Calc: 254, Error: False, Millideg: 639, Degrees: 0
System timestamp: 2022-01-31 21:37:39.615302, Packet Type: 00, Millisec: 5230, Sec: 5, Error Val: 183, Error Calc: 183, Error: False, Millideg: 818, Degrees: 0
System timestamp: 2022-01-31 21:37:39.615302, Packet Type: 00, Millisec: 5235, Sec: 5, Error Val: 123, Error Calc: 123, Error: False, Millideg: 1264, Degrees: 1
System timestamp: 2022-01-31 21:37:39.616302, Packet Type: 00, Millisec: 5240, Sec: 5, Error Val: 153, Error Calc: 153, Error: False, Millideg: 1798, Degrees: 1
System timestamp: 2022-01-31 21:37:39.616302, Packet Type: 00, Millisec: 5245, Sec: 5, Error Val: 83, Error Calc: 83, Error: False, Millideg: 1214, Degrees: 1
System timestamp: 2022-01-31 21:37:39.617304, Packet Type: 00, Millisec: 5250, Sec: 5, Error Val: 85, Error Calc: 85, Error: False, Millideg: 956, Degrees: 0
System timestamp: 2022-01-31 21:37:39.617304, Packet Type: 00, Millisec: 5255, Sec: 5, Error Val: 3, Error Calc: 3, Error: False, Millideg: 614, Degrees: 0
System timestamp: 2022-01-31 21:37:39.618303, Packet Type: 00, Millisec: 5260, Sec: 5, Error Val: 233, Error Calc: 233, Error: False, Millideg: 73, Degrees: 0
System timestamp: 2022-01-31 21:37:39.618303, Packet Type: 00, Millisec: 5265, Sec: 5, Error Val: 241, Error Calc: 241, Error: False, Millideg: 1096, Degrees: 1
System timestamp: 2022-01-31 21:37:39.619303, Packet Type: 00, Millisec: 5270, Sec: 5, Error Val: 162, Error Calc: 162, Error: False, Millideg: 1268, Degrees: 1
System timestamp: 2022-01-31 21:37:39.619303, Packet Type: 00, Millisec: 5275, Sec: 5, Error Val: 24, Error Calc: 24, Error: False, Millideg: 105, Degrees: 0
System timestamp: 2022-01-31 21:37:39.620303, Packet Type: 00, Millisec: 5280, Sec: 5, Error Val: 203, Error Calc: 203, Error: False, Millideg: 1043, Degrees: 1
System timestamp: 2022-01-31 21:37:39.620303, Packet Type: 00, Millisec: 5285, Sec: 5, Error Val: 16, Error Calc: 16, Error: False, Millideg: 852, Degrees: 0
System timestamp: 2022-01-31 21:37:39.620303, Packet Type: 00, Millisec: 5290, Sec: 5, Error Val: 102, Error Calc: 102, Error: False, Millideg: 1188, Degrees: 1
System timestamp: 2022-01-31 21:37:39.621301, Packet Type: 00, Millisec: 5295, Sec: 5, Error Val: 151, Error Calc: 151, Error: False, Millideg: 977, Degrees: 0
System timestamp: 2022-01-31 21:37:39.621301, Packet Type: 00, Millisec: 5300, Sec: 5, Error Val: 18, Error Calc: 18, Error: False, Millideg: 329, Degrees: 0
System timestamp: 2022-01-31 21:37:39.622303, Packet Type: 00, Millisec: 5305, Sec: 5, Error Val: 252, Error Calc: 252, Error: False, Millideg: 47, Degrees: 0
System timestamp: 2022-01-31 21:37:39.622303, Packet Type: 00, Millisec: 5310, Sec: 5, Error Val: 121, Error Calc: 121, Error: False, Millideg: 1697, Degrees: 1
System timestamp: 2022-01-31 21:37:39.623303, Packet Type: 00, Millisec: 5315, Sec: 5, Error Val: 121, Error Calc: 121, Error: False, Millideg: 1692, Degrees: 1
System timestamp: 2022-01-31 21:37:39.623303, Packet Type: 00, Millisec: 5320, Sec: 5, Error Val: 214, Error Calc: 214, Error: False, Millideg: 505, Degrees: 0
System timestamp: 2022-01-31 21:37:39.624303, Packet Type: 00, Millisec: 5325, Sec: 5, Error Val: 142, Error Calc: 142, Error: False, Millideg: 1703, Degrees: 1
System timestamp: 2022-01-31 21:37:39.625302, Packet Type: 00, Millisec: 5330, Sec: 5, Error Val: 69, Error Calc: 69, Error: False, Millideg: 860, Degrees: 0
System timestamp: 2022-01-31 21:37:39.625302, Packet Type: 00, Millisec: 5335, Sec: 5, Error Val: 153, Error Calc: 153, Error: False, Millideg: 174, Degrees: 0
System timestamp: 2022-01-31 21:37:39.626303, Packet Type: 00, Millisec: 5340, Sec: 5, Error Val: 182, Error Calc: 182, Error: False, Millideg: 963, Degrees: 0
System timestamp: 2022-01-31 21:37:39.626303, Packet Type: 00, Millisec: 5345, Sec: 5, Error Val: 95, Error Calc: 95, Error: False, Millideg: 361, Degrees: 0
System timestamp: 2022-01-31 21:37:39.627303, Packet Type: 00, Millisec: 5350, Sec: 5, Error Val: 37, Error Calc: 37, Error: False, Millideg: 298, Degrees: 0
System timestamp: 2022-01-31 21:37:39.627303, Packet Type: 00, Millisec: 5355, Sec: 5, Error Val: 92, Error Calc: 92, Error: False, Millideg: 348, Degrees: 0
System timestamp: 2022-01-31 21:37:39.628303, Packet Type: 00, Millisec: 5360, Sec: 5, Error Val: 92, Error Calc: 92, Error: False, Millideg: 1618, Degrees: 1
System timestamp: 2022-01-31 21:37:39.628303, Packet Type: 00, Millisec: 5365, Sec: 5, Error Val: 134, Error Calc: 134, Error: False, Millideg: 1655, Degrees: 1
System timestamp: 2022-01-31 21:37:39.629303, Packet Type: 00, Millisec: 5370, Sec: 5, Error Val: 216, Error Calc: 216, Error: False, Millideg: 457, Degrees: 0
System timestamp: 2022-01-31 21:37:39.629303, Packet Type: 00, Millisec: 5375, Sec: 5, Error Val: 232, Error Calc: 232, Error: False, Millideg: 1488, Degrees: 1
System timestamp: 2022-01-31 21:37:39.630303, Packet Type: 00, Millisec: 5380, Sec: 5, Error Val: 89, Error Calc: 89, Error: False, Millideg: 1339, Degrees: 1
System timestamp: 2022-01-31 21:37:39.630303, Packet Type: 00, Millisec: 5385, Sec: 5, Error Val: 70, Error Calc: 70, Error: False, Millideg: 295, Degrees: 0
System timestamp: 2022-01-31 21:37:39.630303, Packet Type: 00, Millisec: 5390, Sec: 5, Error Val: 201, Error Calc: 201, Error: False, Millideg: 1441, Degrees: 1
System timestamp: 2022-01-31 21:37:39.631302, Packet Type: 00, Millisec: 5395, Sec: 5, Error Val: 219, Error Calc: 219, Error: False, Millideg: 1709, Degrees: 1
System timestamp: 2022-01-31 21:37:39.631302, Packet Type: 00, Millisec: 5400, Sec: 5, Error Val: 177, Error Calc: 177, Error: False, Millideg: 1662, Degrees: 1
System timestamp: 2022-01-31 21:37:39.632302, Packet Type: 00, Millisec: 5405, Sec: 5, Error Val: 120, Error Calc: 120, Error: False, Millideg: 1345, Degrees: 1
System timestamp: 2022-01-31 21:37:39.632302, Packet Type: 00, Millisec: 5410, Sec: 5, Error Val: 102, Error Calc: 102, Error: False, Millideg: 557, Degrees: 0
System timestamp: 2022-01-31 21:37:39.633301, Packet Type: 00, Millisec: 5415, Sec: 5, Error Val: 147, Error Calc: 147, Error: False, Millideg: 597, Degrees: 0
System timestamp: 2022-01-31 21:37:39.633301, Packet Type: 00, Millisec: 5420, Sec: 5, Error Val: 142, Error Calc: 142, Error: False, Millideg: 842, Degrees: 0
System timestamp: 2022-01-31 21:37:39.634304, Packet Type: 00, Millisec: 5425, Sec: 5, Error Val: 217, Error Calc: 217, Error: False, Millideg: 1422, Degrees: 1
System timestamp: 2022-01-31 21:37:39.634304, Packet Type: 00, Millisec: 5430, Sec: 5, Error Val: 89, Error Calc: 89, Error: False, Millideg: 1799, Degrees: 1
System timestamp: 2022-01-31 21:37:39.635304, Packet Type: 00, Millisec: 5435, Sec: 5, Error Val: 159, Error Calc: 159, Error: False, Millideg: 1099, Degrees: 1
System timestamp: 2022-01-31 21:37:39.635304, Packet Type: 00, Millisec: 5440, Sec: 5, Error Val: 140, Error Calc: 140, Error: False, Millideg: 1585, Degrees: 1
System timestamp: 2022-01-31 21:37:39.636303, Packet Type: 00, Millisec: 5445, Sec: 5, Error Val: 150, Error Calc: 150, Error: False, Millideg: 315, Degrees: 0
System timestamp: 2022-01-31 21:37:39.636303, Packet Type: 00, Millisec: 5450, Sec: 5, Error Val: 9, Error Calc: 9, Error: False, Millideg: 680, Degrees: 0
System timestamp: 2022-01-31 21:37:39.637303, Packet Type: 00, Millisec: 5455, Sec: 5, Error Val: 72, Error Calc: 72, Error: False, Millideg: 738, Degrees: 0
System timestamp: 2022-01-31 21:37:39.637303, Packet Type: 00, Millisec: 5460, Sec: 5, Error Val: 118, Error Calc: 118, Error: False, Millideg: 523, Degrees: 0
System timestamp: 2022-01-31 21:37:39.638303, Packet Type: 00, Millisec: 5465, Sec: 5, Error Val: 85, Error Calc: 85, Error: False, Millideg: 1506, Degrees: 1
System timestamp: 2022-01-31 21:37:39.638303, Packet Type: 00, Millisec: 5470, Sec: 5, Error Val: 23, Error Calc: 23, Error: False, Millideg: 164, Degrees: 0
System timestamp: 2022-01-31 21:37:39.638303, Packet Type: 00, Millisec: 5475, Sec: 5, Error Val: 75, Error Calc: 75, Error: False, Millideg: 976, Degrees: 0
System timestamp: 2022-01-31 21:37:39.639303, Packet Type: 00, Millisec: 5480, Sec: 5, Error Val: 5, Error Calc: 5, Error: False, Millideg: 1666, Degrees: 1
System timestamp: 2022-01-31 21:37:39.640303, Packet Type: 00, Millisec: 5485, Sec: 5, Error Val: 167, Error Calc: 167, Error: False, Millideg: 1057, Degrees: 1
System timestamp: 2022-01-31 21:37:39.640303, Packet Type: 00, Millisec: 5490, Sec: 5, Error Val: 83, Error Calc: 83, Error: False, Millideg: 459, Degrees: 0
System timestamp: 2022-01-31 21:37:39.641303, Packet Type: 00, Millisec: 5495, Sec: 5, Error Val: 96, Error Calc: 96, Error: False, Millideg: 1742, Degrees: 1
System timestamp: 2022-01-31 21:37:39.641303, Packet Type: 00, Millisec: 5500, Sec: 5, Error Val: 77, Error Calc: 77, Error: False, Millideg: 1208, Degrees: 1
System timestamp: 2022-01-31 21:37:39.642303, Packet Type: 00, Millisec: 5505, Sec: 5, Error Val: 13, Error Calc: 13, Error: False, Millideg: 119, Degrees: 0
System timestamp: 2022-01-31 21:37:39.642303, Packet Type: 00, Millisec: 5510, Sec: 5, Error Val: 75, Error Calc: 75, Error: False, Millideg: 1451, Degrees: 1
System timestamp: 2022-01-31 21:37:39.643303, Packet Type: 00, Millisec: 5515, Sec: 5, Error Val: 45, Error Calc: 45, Error: False, Millideg: 1671, Degrees: 1
System timestamp: 2022-01-31 21:37:39.643303, Packet Type: 00, Millisec: 5520, Sec: 5, Error Val: 6, Error Calc: 6, Error: False, Millideg: 607, Degrees: 0
System timestamp: 2022-01-31 21:37:39.644303, Packet Type: 00, Millisec: 5525, Sec: 5, Error Val: 158, Error Calc: 158, Error: False, Millideg: 754, Degrees: 0
System timestamp: 2022-01-31 21:37:39.644303, Packet Type: 00, Millisec: 5530, Sec: 5, Error Val: 132, Error Calc: 132, Error: False, Millideg: 978, Degrees: 0
System timestamp: 2022-01-31 21:37:39.645301, Packet Type: 00, Millisec: 5535, Sec: 5, Error Val: 164, Error Calc: 164, Error: False, Millideg: 1770, Degrees: 1
System timestamp: 2022-01-31 21:37:39.645301, Packet Type: 00, Millisec: 5540, Sec: 5, Error Val: 168, Error Calc: 168, Error: False, Millideg: 494, Degrees: 0
System timestamp: 2022-01-31 21:37:39.645301, Packet Type: 00, Millisec: 5545, Sec: 5, Error Val: 255, Error Calc: 255, Error: False, Millideg: 1340, Degrees: 1
System timestamp: 2022-01-31 21:37:39.646303, Packet Type: 00, Millisec: 5550, Sec: 5, Error Val: 65, Error Calc: 65, Error: False, Millideg: 636, Degrees: 0
System timestamp: 2022-01-31 21:37:39.646303, Packet Type: 00, Millisec: 5555, Sec: 5, Error Val: 177, Error Calc: 177, Error: False, Millideg: 233, Degrees: 0
System timestamp: 2022-01-31 21:37:39.647302, Packet Type: 00, Millisec: 5560, Sec: 5, Error Val: 36, Error Calc: 36, Error: False, Millideg: 852, Degrees: 0
System timestamp: 2022-01-31 21:37:39.648303, Packet Type: 00, Millisec: 5565, Sec: 5, Error Val: 206, Error Calc: 206, Error: False, Millideg: 762, Degrees: 0
System timestamp: 2022-01-31 21:37:39.648303, Packet Type: 00, Millisec: 5570, Sec: 5, Error Val: 144, Error Calc: 144, Error: False, Millideg: 1460, Degrees: 1
System timestamp: 2022-01-31 21:37:39.649303, Packet Type: 00, Millisec: 5575, Sec: 5, Error Val: 33, Error Calc: 33, Error: False, Millideg: 834, Degrees: 0
System timestamp: 2022-01-31 21:37:39.649303, Packet Type: 00, Millisec: 5580, Sec: 5, Error Val: 251, Error Calc: 251, Error: False, Millideg: 281, Degrees: 0
System timestamp: 2022-01-31 21:37:39.650305, Packet Type: 00, Millisec: 5585, Sec: 5, Error Val: 146, Error Calc: 146, Error: False, Millideg: 1447, Degrees: 1
System timestamp: 2022-01-31 21:37:39.650305, Packet Type: 00, Millisec: 5590, Sec: 5, Error Val: 66, Error Calc: 66, Error: False, Millideg: 852, Degrees: 0
System timestamp: 2022-01-31 21:37:39.651303, Packet Type: 00, Millisec: 5595, Sec: 5, Error Val: 119, Error Calc: 119, Error: False, Millideg: 900, Degrees: 0
System timestamp: 2022-01-31 21:37:39.651303, Packet Type: 00, Millisec: 5600, Sec: 5, Error Val: 250, Error Calc: 250, Error: False, Millideg: 1025, Degrees: 1
System timestamp: 2022-01-31 21:37:39.652303, Packet Type: 00, Millisec: 5605, Sec: 5, Error Val: 154, Error Calc: 154, Error: False, Millideg: 1435, Degrees: 1
System timestamp: 2022-01-31 21:37:39.652303, Packet Type: 00, Millisec: 5610, Sec: 5, Error Val: 165, Error Calc: 165, Error: False, Millideg: 1696, Degrees: 1
System timestamp: 2022-01-31 21:37:39.653301, Packet Type: 00, Millisec: 5615, Sec: 5, Error Val: 139, Error Calc: 139, Error: False, Millideg: 645, Degrees: 0
System timestamp: 2022-01-31 21:37:39.653301, Packet Type: 00, Millisec: 5620, Sec: 5, Error Val: 167, Error Calc: 167, Error: False, Millideg: 668, Degrees: 0
System timestamp: 2022-01-31 21:37:39.654302, Packet Type: 00, Millisec: 5625, Sec: 5, Error Val: 150, Error Calc: 150, Error: False, Millideg: 136, Degrees: 0
System timestamp: 2022-01-31 21:37:39.654302, Packet Type: 00, Millisec: 5630, Sec: 5, Error Val: 81, Error Calc: 81, Error: False, Millideg: 572, Degrees: 0
System timestamp: 2022-01-31 21:37:39.655303, Packet Type: 00, Millisec: 5635, Sec: 5, Error Val: 110, Error Calc: 110, Error: False, Millideg: 1360, Degrees: 1
System timestamp: 2022-01-31 21:37:39.655303, Packet Type: 00, Millisec: 5640, Sec: 5, Error Val: 162, Error Calc: 162, Error: False, Millideg: 132, Degrees: 0
System timestamp: 2022-01-31 21:37:39.656307, Packet Type: 00, Millisec: 5645, Sec: 5, Error Val: 92, Error Calc: 92, Error: False, Millideg: 567, Degrees: 0
System timestamp: 2022-01-31 21:37:39.656307, Packet Type: 00, Millisec: 5650, Sec: 5, Error Val: 248, Error Calc: 248, Error: False, Millideg: 1483, Degrees: 1
System timestamp: 2022-01-31 21:37:39.657306, Packet Type: 00, Millisec: 5655, Sec: 5, Error Val: 8, Error Calc: 8, Error: False, Millideg: 984, Degrees: 0
System timestamp: 2022-01-31 21:37:39.657306, Packet Type: 00, Millisec: 5660, Sec: 5, Error Val: 221, Error Calc: 221, Error: False, Millideg: 1701, Degrees: 1
System timestamp: 2022-01-31 21:37:39.658307, Packet Type: 00, Millisec: 5665, Sec: 5, Error Val: 193, Error Calc: 193, Error: False, Millideg: 1668, Degrees: 1
System timestamp: 2022-01-31 21:37:39.659307, Packet Type: 00, Millisec: 5670, Sec: 5, Error Val: 237, Error Calc: 237, Error: False, Millideg: 1197, Degrees: 1
System timestamp: 2022-01-31 21:37:39.659307, Packet Type: 00, Millisec: 5675, Sec: 5, Error Val: 51, Error Calc: 51, Error: False, Millideg: 497, Degrees: 0
System timestamp: 2022-01-31 21:37:39.660307, Packet Type: 00, Millisec: 5680, Sec: 5, Error Val: 111, Error Calc: 111, Error: False, Millideg: 1061, Degrees: 1
System timestamp: 2022-01-31 21:37:39.660307, Packet Type: 00, Millisec: 5685, Sec: 5, Error Val: 134, Error Calc: 134, Error: False, Millideg: 1334, Degrees: 1
System timestamp: 2022-01-31 21:37:39.660307, Packet Type: 00, Millisec: 5690, Sec: 5, Error Val: 28, Error Calc: 28, Error: False, Millideg: 1989, Degrees: 1
System timestamp: 2022-01-31 21:37:39.661307, Packet Type: 00, Millisec: 5695, Sec: 5, Error Val: 200, Error Calc: 200, Error: False, Millideg: 1390, Degrees: 1
System timestamp: 2022-01-31 21:37:39.661307, Packet Type: 00, Millisec: 5700, Sec: 5, Error Val: 33, Error Calc: 33, Error: False, Millideg: 1984, Degrees: 1
System timestamp: 2022-01-31 21:37:39.662307, Packet Type: 00, Millisec: 5705, Sec: 5, Error Val: 246, Error Calc: 246, Error: False, Millideg: 1171, Degrees: 1
System timestamp: 2022-01-31 21:37:39.662307, Packet Type: 00, Millisec: 5710, Sec: 5, Error Val: 239, Error Calc: 239, Error: False, Millideg: 139, Degrees: 0
System timestamp: 2022-01-31 21:37:39.663307, Packet Type: 00, Millisec: 5715, Sec: 5, Error Val: 32, Error Calc: 32, Error: False, Millideg: 1458, Degrees: 1
System timestamp: 2022-01-31 21:37:39.663307, Packet Type: 00, Millisec: 5720, Sec: 5, Error Val: 169, Error Calc: 169, Error: False, Millideg: 314, Degrees: 0
System timestamp: 2022-01-31 21:37:39.664307, Packet Type: 00, Millisec: 5725, Sec: 5, Error Val: 31, Error Calc: 31, Error: False, Millideg: 682, Degrees: 0
System timestamp: 2022-01-31 21:37:39.664307, Packet Type: 00, Millisec: 5730, Sec: 5, Error Val: 104, Error Calc: 104, Error: False, Millideg: 1770, Degrees: 1
System timestamp: 2022-01-31 21:37:39.665307, Packet Type: 00, Millisec: 5735, Sec: 5, Error Val: 233, Error Calc: 233, Error: False, Millideg: 108, Degrees: 0
System timestamp: 2022-01-31 21:37:39.665307, Packet Type: 00, Millisec: 5740, Sec: 5, Error Val: 44, Error Calc: 44, Error: False, Millideg: 935, Degrees: 0
System timestamp: 2022-01-31 21:37:39.666303, Packet Type: 00, Millisec: 5745, Sec: 5, Error Val: 118, Error Calc: 118, Error: False, Millideg: 1004, Degrees: 1
System timestamp: 2022-01-31 21:37:39.666303, Packet Type: 00, Millisec: 5750, Sec: 5, Error Val: 86, Error Calc: 86, Error: False, Millideg: 1732, Degrees: 1
System timestamp: 2022-01-31 21:37:39.667306, Packet Type: 00, Millisec: 5755, Sec: 5, Error Val: 137, Error Calc: 137, Error: False, Millideg: 248, Degrees: 0
System timestamp: 2022-01-31 21:37:39.667306, Packet Type: 00, Millisec: 5760, Sec: 5, Error Val: 156, Error Calc: 156, Error: False, Millideg: 6, Degrees: 0
System timestamp: 2022-01-31 21:37:39.668306, Packet Type: 00, Millisec: 5765, Sec: 5, Error Val: 33, Error Calc: 33, Error: False, Millideg: 389, Degrees: 0
System timestamp: 2022-01-31 21:37:39.668306, Packet Type: 00, Millisec: 5770, Sec: 5, Error Val: 199, Error Calc: 199, Error: False, Millideg: 1314, Degrees: 1
System timestamp: 2022-01-31 21:37:39.669307, Packet Type: 00, Millisec: 5775, Sec: 5, Error Val: 234, Error Calc: 234, Error: False, Millideg: 834, Degrees: 0
System timestamp: 2022-01-31 21:37:39.669307, Packet Type: 00, Millisec: 5780, Sec: 5, Error Val: 18, Error Calc: 18, Error: False, Millideg: 104, Degrees: 0
System timestamp: 2022-01-31 21:37:39.669307, Packet Type: 00, Millisec: 5785, Sec: 5, Error Val: 212, Error Calc: 212, Error: False, Millideg: 37, Degrees: 0
System timestamp: 2022-01-31 21:37:39.670307, Packet Type: 00, Millisec: 5790, Sec: 5, Error Val: 87, Error Calc: 87, Error: False, Millideg: 1948, Degrees: 1
System timestamp: 2022-01-31 21:37:39.670307, Packet Type: 00, Millisec: 5795, Sec: 5, Error Val: 20, Error Calc: 20, Error: False, Millideg: 1621, Degrees: 1
System timestamp: 2022-01-31 21:37:39.671307, Packet Type: 00, Millisec: 5800, Sec: 5, Error Val: 53, Error Calc: 53, Error: False, Millideg: 374, Degrees: 0
System timestamp: 2022-01-31 21:37:39.672308, Packet Type: 00, Millisec: 5805, Sec: 5, Error Val: 134, Error Calc: 134, Error: False, Millideg: 450, Degrees: 0
System timestamp: 2022-01-31 21:37:39.672308, Packet Type: 00, Millisec: 5810, Sec: 5, Error Val: 9, Error Calc: 9, Error: False, Millideg: 830, Degrees: 0
System timestamp: 2022-01-31 21:37:39.673306, Packet Type: 00, Millisec: 5815, Sec: 5, Error Val: 238, Error Calc: 238, Error: False, Millideg: 1053, Degrees: 1
System timestamp: 2022-01-31 21:37:39.673306, Packet Type: 00, Millisec: 5820, Sec: 5, Error Val: 67, Error Calc: 67, Error: False, Millideg: 1898, Degrees: 1
System timestamp: 2022-01-31 21:37:39.674302, Packet Type: 00, Millisec: 5825, Sec: 5, Error Val: 58, Error Calc: 58, Error: False, Millideg: 1629, Degrees: 1
System timestamp: 2022-01-31 21:37:39.674302, Packet Type: 00, Millisec: 5830, Sec: 5, Error Val: 18, Error Calc: 18, Error: False, Millideg: 309, Degrees: 0
System timestamp: 2022-01-31 21:37:39.675303, Packet Type: 00, Millisec: 5835, Sec: 5, Error Val: 14, Error Calc: 14, Error: False, Millideg: 300, Degrees: 0
System timestamp: 2022-01-31 21:37:39.675303, Packet Type: 00, Millisec: 5840, Sec: 5, Error Val: 96, Error Calc: 96, Error: False, Millideg: 1397, Degrees: 1
System timestamp: 2022-01-31 21:37:39.676303, Packet Type: 00, Millisec: 5845, Sec: 5, Error Val: 5, Error Calc: 5, Error: False, Millideg: 791, Degrees: 0
System timestamp: 2022-01-31 21:37:39.676303, Packet Type: 00, Millisec: 5850, Sec: 5, Error Val: 117, Error Calc: 117, Error: False, Millideg: 1153, Degrees: 1
System timestamp: 2022-01-31 21:37:39.677303, Packet Type: 00, Millisec: 5855, Sec: 5, Error Val: 118, Error Calc: 118, Error: False, Millideg: 1404, Degrees: 1
System timestamp: 2022-01-31 21:37:39.677303, Packet Type: 00, Millisec: 5860, Sec: 5, Error Val: 127, Error Calc: 127, Error: False, Millideg: 133, Degrees: 0
System timestamp: 2022-01-31 21:37:39.677303, Packet Type: 00, Millisec: 5865, Sec: 5, Error Val: 214, Error Calc: 214, Error: False, Millideg: 980, Degrees: 0
System timestamp: 2022-01-31 21:37:39.678303, Packet Type: 00, Millisec: 5870, Sec: 5, Error Val: 13, Error Calc: 13, Error: False, Millideg: 9, Degrees: 0
System timestamp: 2022-01-31 21:37:39.678303, Packet Type: 00, Millisec: 5875, Sec: 5, Error Val: 58, Error Calc: 58, Error: False, Millideg: 814, Degrees: 0
System timestamp: 2022-01-31 21:37:39.679303, Packet Type: 00, Millisec: 5880, Sec: 5, Error Val: 36, Error Calc: 36, Error: False, Millideg: 1042, Degrees: 1
System timestamp: 2022-01-31 21:37:39.679303, Packet Type: 00, Millisec: 5885, Sec: 5, Error Val: 107, Error Calc: 107, Error: False, Millideg: 1363, Degrees: 1
System timestamp: 2022-01-31 21:37:39.680303, Packet Type: 00, Millisec: 5890, Sec: 5, Error Val: 229, Error Calc: 229, Error: False, Millideg: 459, Degrees: 0
System timestamp: 2022-01-31 21:37:39.680303, Packet Type: 00, Millisec: 5895, Sec: 5, Error Val: 243, Error Calc: 243, Error: False, Millideg: 468, Degrees: 0
